ID,Gene Symbol
226781_at,C7orf55-LUC7L2///FMC1///LUC7L2
226782_at,SLC25A30
226783_at,PHYKPL
226784_at,TWISTNB
226785_at,ATP11C
226786_at,RFX1
226787_at,ZNF18
226788_at,CENPT
226789_at,EMB
226790_at,MORN2
226791_at,KIFC2
226792_s_at,KIFC2
226793_at,LINC00294
226794_at,STXBP5
226795_at,LRCH1
226796_at,ABHD15
226797_at,MBTD1
226798_at,BCL2L13
226799_at,FGD6
226800_at,EFCAB7
226801_s_at,AIDA
226802_s_at,BMS1P20
226803_at,CHMP4C
226804_at,FAM20A
226805_at,FITM2
226806_s_at,NFIA
226807_at,ZFP1
226808_at,ZNF862
226809_at,FAR2P3///FAR2P2
226810_at,OGFRL1
226811_at,FAM46C
226812_at,
226813_at,NTPCR
226814_at,ADAMTS9
226815_at,TAMM41
226816_s_at,KIAA1143
226817_at,DSC2
226818_at,MPEG1
226819_at,LSM11
226820_at,ZNF362
226821_at,RIF1
226822_at,STOX2
226823_at,PHACTR4
226824_at,CPXM2
226825_s_at,TMEM165
226826_at,LSM11
226827_at,TMEM165
226828_s_at,HEYL
226829_at,AFAP1L2
226830_x_at,LINC01578
226831_at,SLC25A46
226832_at,RNF168
226833_at,CYB5D1
226834_at,CLMP
226835_s_at,ZFAS1
226836_at,SFT2D1
226837_at,SPRED1
226838_at,TTC32
226839_at,NR2C2AP
226840_at,H2AFY
226841_at,MPEG1
226842_at,FBXL20
226843_s_at,PAPD5
226844_at,MOB3B
226845_s_at,COPS9
226846_at,PHYHD1
226847_at,FST
226848_at,
226849_at,DENND1A
226850_at,SUMF1
226851_at,LYPLAL1
226852_at,MTA3
226853_at,BMP2K
226854_at,MTG2
226855_at,PDP2
226856_at,TMEM110-MUSTN1///MUSTN1///TMEM110
226857_at,ARHGEF19
226858_at,CSNK1E
226859_at,DNAJC25-GNG10///DNAJC25
226860_at,TMEM19
226861_at,ASB8
226862_at,MBD1
226863_at,FAM110C
226864_at,PKIA
226865_at,PLXDC2
226866_at,ESCO1
226867_at,DENND4C
226868_at,GXYLT1
226869_at,MEGF6
226870_at,COMTD1
226871_s_at,ATG4D
226872_at,RFX2
226873_at,FAM63B
226874_at,KLHL8
226875_at,DOCK11
226876_at,FAM101B
226877_at,RPL32P3
226878_at,HLA-DOA
226879_at,HVCN1
226880_at,NUCKS1
226881_at,GRPEL2
226882_x_at,WDR4
226883_at,KLHL11
226884_at,LRRN1
226885_at,RNF217
226886_at,GFPT1
226887_at,HSPA14
226888_at,CSNK1G1
226889_at,WDR35
226890_at,WDR35
226891_at,XXYLT1
226892_at,C10orf12
226893_at,ABL2
226894_at,SLC35A3
226895_at,NFIC
226896_at,CHCHD1
226897_s_at,ZC3H7A
226898_s_at,SFPQ
226899_at,UNC5B
226900_at,GABPB1-AS1
226901_at,C17orf58
226902_at,USP13
226903_s_at,SLC6A10P///SLC6A8
226904_at,SLC6A10P///SLC6A8
226905_at,FAM101B
226906_s_at,ARHGAP9
226907_at,PPP1R14C
226908_at,LRIG3
226909_at,ZNF518B
226910_at,COMMD2
226911_at,EGFLAM
226912_at,ZDHHC23
226913_s_at,SOX8
226914_at,ARPC5L
226915_s_at,ARPC5L
226916_x_at,DPP9
226917_s_at,ANAPC4
226918_at,JPH4///AP1G2
226919_at,LYRM2
226920_at,CSNK1A1
226921_at,UBR1
226922_at,RANBP2
226923_at,SCFD2
226924_at,LINC00909
226925_at,PXYLP1
226926_at,DMKN
226927_at,C12orf73
226928_x_at,SLC25A37
226929_at,MTHFR
226930_at,FNDC1
226931_at,TMTC1
226932_at,SSPN
226933_s_at,ID4
226934_at,CPSF6
226935_s_at,CLPTM1L
226936_at,CENPW
226937_at,CRLS1
226938_at,DCAF4
226939_at,CPEB2
226940_at,FAM69B
226941_at,ATF6
226942_at,PHF20L1
226943_at,C12orf73
226944_at,HTRA3
226945_at,RHBDD1
226946_at,NADK2
226947_at,GUSBP1///GUSBP4
226948_at,RHBDD1
226949_at,GOLGA3
226950_at,ACVRL1
226951_at,C2orf49
226952_at,EAF1
226953_at,CADM3///ACKR1
226954_at,UBE2R2
226955_at,AFAP1L1
226956_at,MTMR3
226957_x_at,RALBP1
226958_s_at,MED11
226959_at,
226960_at,CXCL17
226961_at,PRR15
226962_at,ZBTB41
226963_at,BTF3L4
226964_at,TTBK2
226965_at,DENND6A
226966_at,PRPF40B
226967_at,FIZ1
226968_at,KIF1B
226969_at,MTR
226970_at,FBXO33
226971_at,CCDC136
226972_s_at,CCDC136
226973_at,VSTM2L
226974_at,NEDD4L
226975_at,RNPC3
226976_at,KPNA6
226977_at,IGIP
226978_at,PPARA
226979_at,MAP3K2
226980_at,DEPDC1B
226981_at,KMT2A
226982_at,ELL2
226983_at,ZNF777
226984_at,FGD5
226985_at,FGD5
226986_at,WIPI2
226987_at,RBM15B
226988_s_at,MYH14
226989_at,RGMB
226990_at,CAPRIN1
226991_at,NFATC2
226992_at,NOSTRIN
226993_at,TRIP12
226994_at,DNAJA2
226995_at,LOC642852
226996_at,LCLAT1
226997_at,ADAMTS12
226998_at,NAA15
226999_at,RNPC3
227000_at,MTURN
227001_at,NIPAL2
227002_at,LOC101927137///FAM78A
227003_at,RAB28
227004_at,CDKL5
227005_at,RPP14
227006_at,PPP1R14A
227007_at,TMCO4
227008_at,HDDC3
227009_at,LOC100507431
227010_at,
227011_at,ZNF672
227012_at,SLC25A40
227013_at,LATS2
227014_at,ASPHD2
227015_at,ASPHD2
227016_at,ERICH1
227017_at,ERICH1
227018_at,DPP8
227019_at,C1orf226
227020_at,YPEL2
227021_at,KDM1B
227022_at,GNPDA2
227023_at,ZFP41///GLI4
227024_s_at,MRPL55
227025_at,PPHLN1
227026_at,MPHOSPH8
227027_at,GFPT1
227028_s_at,DGCR2
227029_at,LOC101927178///FAM177A1
227030_at,IKZF3
227031_at,SNX13
227032_at,PLXNA2
227033_at,PDIA3
227034_at,SOWAHC
227035_x_at,RP9P
227036_at,RASAL2
227037_at,PLD6///FLCN
227038_at,SGMS2
227039_at,AKAP13
227040_at,NHLRC3
227041_at,SESTD1
227042_at,YDJC
227043_at,CCDC159
227044_at,
227045_at,ZNF614
227046_at,SLC39A11
227047_x_at,ZBTB4
227048_at,LAMA1
227049_at,ZADH2
227050_at,TENM3
227051_at,BACE2
227052_at,SMIM14
227053_at,PACSIN1
227054_at,EEF1AKMT1
227055_at,METTL7B
227056_at,KIAA0141
227057_at,ARHGAP27
227058_at,MEDAG
227059_at,GPC6
227060_at,RELT
227061_at,LINC01279
227062_at,MIR612///NEAT1
227063_at,TMEM256
227064_at,ANKRD40
227065_at,RNF216
227066_at,MOB3C
227067_x_at,LOC101929796///LOC100996763///LOC100996717///NOTCH2NL///NOTCH2
227068_at,PGK1
227069_at,CUX1
227070_at,GLT8D2
227071_at,ZNF414
227072_at,RTTN
227073_at,MAP3K2
227074_at,CCDC18-AS1
227075_at,ELP3
227076_at,NCAPH2
227077_at,ZNF286B///ZNF286A
227078_at,TMEM110
227079_at,DHX8
227080_at,ZNF697
227081_at,DNALI1
227082_at,ZBTB20
227083_at,B3GLCT
227084_at,DTNA
227085_at,H2AFV
227086_at,C22orf39
227087_at,INPP4A
227088_at,PDE5A
227089_at,COG5
227090_at,PHF21A
227091_at,CCDC146
227092_at,LOC101927752
227093_at,USP36
227094_at,DHTKD1
227095_at,LEPROT
227096_at,JOSD2
227097_at,ZNF800
227098_at,DUSP18
227099_s_at,C11orf96
227100_at,B3GLCT
227101_at,ZNF800
227102_at,TRIM35
227103_s_at,ECE2
227104_x_at,ZNF800
227105_at,CSPP1
227106_at,TMEM198B
227107_at,PANX1
227108_at,STARD9
227109_at,CYP2R1
227110_at,HNRNPC
227111_at,ZBTB34
227112_at,TMCC1
227113_at,ADHFE1
227114_at,RNF214
227115_at,LOC100506870///LOC283140
227116_at,MON1B
227117_at,XPOT
227118_s_at,MRPS26
227119_at,CNOT6L
227120_at,FOXP4
227121_at,ZBTB20
227122_at,ZNF791
227123_at,RAB3B
227124_at,SMIM13
227125_at,IFNAR2
227126_at,PTPRG
227127_at,TMEM110-MUSTN1///TMEM110
227128_s_at,TACSTD2
227129_x_at,LINC01000
227130_s_at,TLE1
227131_at,MAP3K3
227132_at,ZNF706
227133_at,FAM199X
227134_at,SYTL1
227135_at,NAAA
227136_s_at,CACUL1
227137_at,CACUL1
227138_at,CRTAP
227139_s_at,HPS3
227140_at,INHBA
227141_at,TYW3
227142_at,PLEKHG5
227143_s_at,BID
227144_at,KIAA0930
227145_at,LOXL4
227146_at,QSOX2
227147_s_at,EGLN2
227148_at,PLEKHH2
227149_at,TNRC6C
227150_at,MTF1
227151_at,SNX33
227152_at,KIAA1551
227153_at,IMMP2L
227154_at,IGSF21
227155_at,LMO4
227156_at,CASK
227157_at,PRIMPOL
227158_at,DTD2
227159_at,GHDC
227160_s_at,NDUFAF5
227161_at,NOM1
227162_at,ZBTB26
227163_at,GSTO2
227164_at,SRSF1
227165_at,SKA3
227166_at,DNAJC18
227167_s_at,RASSF3
227168_at,MIAT
227169_at,DNAJC18
227170_at,ZNF316
227171_at,CCT4
227172_at,TMEM116
227173_s_at,BACH2
227174_at,WDR72
227175_at,MCL1
227176_at,SLC2A13
227177_at,CORO2A
227178_at,CELF2
227179_at,STAU2
227180_at,ELOVL7
227181_at,LNP1
227182_at,SUSD3
227183_at,CARMN///MIR145
227184_at,PTAFR
227185_at,FNDC10
227186_s_at,MRPL41
227187_at,CBLL1
227188_at,EVA1C
227189_at,CPNE5
227190_at,TMEM37
227191_at,ITFG1
227192_at,PRRT2
227193_at,SLC30A4
227194_at,FAM3B
227195_at,ZNF503
227196_at,RHPN2
227197_at,ARHGEF26
227198_at,AFF3
227199_at,DIP2A
227200_at,ETV3
227201_at,LINC01128
227202_at,CNTN1
227203_at,FBXL17
227204_at,PARD6G
227205_at,TAF1
227206_at,NDUFA10
227207_x_at,ZNF213
227208_at,CCDC84
227209_at,CNTN1
227210_at,SFMBT2
227211_at,PHF19
227212_s_at,PHF19
227213_at,ADAT2
227214_at,GOPC
227215_at,GOPC
227216_at,CARMIL2
227217_at,WNK2
227218_at,CARMIL2
227219_x_at,MAP1LC3A
227220_at,NFXL1
227221_at,ZMAT3
227222_at,FBXO10
227223_at,RBM39
227224_at,RALGPS2
227225_at,ZNF503
227226_at,MRAP2
227227_at,
227228_s_at,CCDC88C
227229_at,VPS53
227230_s_at,KIAA1211
227231_at,KIAA1211
227232_at,EVL
227233_at,TSPAN2
227234_at,IPO5P1
227235_at,GUCY1A3
227236_at,TSPAN2
227237_x_at,ATAD3B
227238_at,MUC15
227239_at,FAM126A
227240_at,NGEF
227241_at,MUC15
227242_s_at,EBF3
227243_s_at,EBF3
227244_s_at,
227245_at,NAA25
227246_at,PLRG1
227247_at,PLEKHA8
227248_at,PLEKHH3
227249_at,NDE1
227250_at,KREMEN1
227251_at,DCAF5
227252_at,LRP10
227253_at,CP
227254_at,POU2F1
227255_at,PDIK1L
227256_at,USP31
227257_s_at,CACUL1
227258_at,CACUL1
227259_at,CD47
227260_at,
227261_at,KLF12
227262_at,HAPLN3
227263_at,C8orf58
227264_at,TRAF6
227265_at,FGL2
227266_s_at,FYB
227267_at,POC5
227268_at,RNFT1
227269_s_at,RAB40C
227270_at,FAM200B
227271_at,FGF11
227272_at,C15orf52
227273_at,BMPR1A
227274_at,SYNJ2BP-COX16///SYNJ2BP
227275_at,MEX3C
227276_at,PLXDC2
227277_at,MTDH
227278_at,TAF13
227279_at,TCEAL3
227280_s_at,CCNYL1
227281_at,SLC29A4
227282_at,PCDH19
227283_at,EFR3B
227284_at,ZNF766
227285_at,CIART
227286_at,INO80E
227287_at,CITED2
227288_at,SREK1IP1
227289_at,PCDH17
227290_at,CDYL2
227291_s_at,BOLA3
227292_at,C11orf84
227293_at,FIP1L1
227294_at,ZNF689
227295_at,IKBIP
227296_at,MFSD3
227297_at,ITGA9
227298_at,TRAM2-AS1
227299_at,CCNI
227300_at,TMEM119
227301_at,CCT6P1///CCT6P3
227302_s_at,LLGL1///FLII
227303_at,ANKS3
227304_at,SMCR8
227305_s_at,SMCR8
227306_at,ACER2
227307_at,TSPAN18
227308_x_at,LTBP3
227309_at,YOD1
227310_at,ADSS
227311_at,SNX25
227312_at,SNTB2
227313_at,CNPY4
227314_at,ITGA2
227315_x_at,PROSC
227316_at,PET117
227317_at,LMCD1
227318_at,TMEM178B
227319_at,KLHL36
227320_at,ZNF664-FAM101A///FAM101A
227321_at,GATS
227322_s_at,BCCIP
227323_at,COX4I1
227324_at,COQ8B
227325_at,INAFM1
227326_at,MXRA7
227327_at,MEGF8
227328_at,CAMTA1
227329_at,ZBTB46
227330_x_at,LOC100233156///TEKT4P2///MAFIP
227331_at,ZNF740
227332_at,PXN-AS1
227333_at,DCUN1D3
227334_at,USP54
227335_at,DIDO1
227336_at,DTX1
227337_at,ANKRD37
227338_at,
227339_at,RGMB
227340_s_at,RGMB
227341_at,BEND7
227342_s_at,MYEOV
227343_at,
227344_at,IKZF1
227345_at,TNFRSF10D
227346_at,IKZF1
227347_x_at,HES4
227348_at,PARS2
227349_at,HELLS
227350_at,HELLS
227351_at,LOC101930115///C16orf52///VWA3A
227352_at,SWSAP1
227353_at,TMC8
227354_at,PAG1
227355_at,RBM26
227356_at,
227357_at,TAB3
227358_at,ZBTB46
227359_at,OSCP1
227360_at,
227361_at,HS3ST3B1
227362_at,SLC2A4RG
227363_s_at,EMC8
227364_at,
227365_at,ATCAY
227366_at,RILP
227367_at,SLCO3A1
227368_at,
227369_at,SERBP1
227370_at,FAM171B
227371_at,BAIAP2L1
227372_s_at,BAIAP2L1
227373_at,ATXN1L
227374_at,EARS2
227375_at,ANKRD13C
227376_at,GLI3
227377_at,IGF2BP1
227378_x_at,METTL26
227379_at,MBOAT1
227380_x_at,METTL26
227381_at,CERCAM
227382_at,CYB5B
227383_at,LOC727820
227384_s_at,LOC727820
227385_at,PLPP6
227386_s_at,TMEM200B
227387_at,NSMCE4A
227388_at,TUSC1
227389_x_at,IRF2BP2
227390_at,MEG3
227391_x_at,LRRFIP1
227392_at,NISCH
227393_at,ANO9
227394_at,NCAM1
227395_at,TBCEL
227396_at,PTPRJ
227397_at,TPM2
227398_s_at,MIDN
227399_at,VGLL3
227400_at,NFIX
227401_at,IL17D
227402_s_at,UTP23
227403_at,PIGX
227404_s_at,EGR1
227405_s_at,MIR4683///FZD8
227406_at,GABPB1-AS1
227407_at,TAPT1
227408_s_at,SNX25
227409_at,PPP1R3E
227410_at,FAM43A
227411_at,WTIP
227412_at,PPP1R3E
227413_at,UBLCP1
227414_at,RHBDD1
227415_at,DGKH
227416_s_at,ZCRB1
227417_at,MARC2
227418_at,MSANTD4
227419_x_at,PLAC9
227420_at,TNFAIP8L1
227421_at,YBEY
227422_at,STRN
227423_at,LRRC28
227424_x_at,URB1-AS1
227425_at,REPS2
227426_at,SOS1
227427_at,ARHGEF25
227428_at,GABPA
227429_at,CRACR2B
227430_at,ZC3H10
227431_at,APTR
227432_s_at,
227433_at,USF3
227434_at,WBSCR17
227435_at,USF3
227436_at,OTUD7B
227437_at,NRAV
227438_at,ALPK1
227439_at,ANKS1B
227440_at,ANKS1B
227441_s_at,ANKS1B
227442_at,COX18
227443_at,LURAP1L
227444_at,ARMCX4
227445_at,ZNF689
227446_s_at,DHRS4-AS1
227447_at,SKIV2L2
227448_at,ARGLU1
227449_at,EPHA4
227450_at,ERP27
227451_s_at,MCUR1
227452_at,LINC00673///LINC00511
227453_at,UNC13A
227454_at,TAOK1
227455_at,C6orf136
227456_s_at,C6orf136
227457_at,DDA1
227458_at,CD274
227459_at,
227460_at,FAM208A
227461_at,STON2
227462_at,ERAP2
227463_at,ACE
227464_at,ACSF3
227465_at,MAU2
227466_at,FAM200B
227467_at,RDH10
227468_at,CPT1C
227469_at,
227470_at,ZNF48
227471_at,HACE1
227472_at,DDA1
227473_at,
227474_at,PAX8-AS1
227475_at,FOXQ1
227476_at,LPGAT1
227477_at,ZMYND19
227478_at,SETBP1
227479_at,
227480_at,SUSD2
227481_at,CNKSR3
227482_at,ADCK1
227483_s_at,UNC93B1
227484_at,SRGAP1
227485_at,INTS6L
227486_at,NT5E
227487_s_at,SERPINE2
227488_at,MIR503///MIR424///MIR503HG
227489_at,SMURF2
227490_at,WDFY2
227491_at,ELOVL6
227492_at,OCLN
227493_s_at,KIAA1143
227494_at,NR6A1
227496_at,NR6A1
227497_at,SOX6
227498_at,SOX6
227499_at,FZD3
227500_at,FBXL18
227501_at,
227502_at,KIAA1147
227503_at,NECTIN3
227504_s_at,MED28
227505_at,MED28
227506_at,SLC16A9
227507_at,ZNF592
227508_at,
227509_x_at,
227510_x_at,MALAT1
227511_at,SAMD4B
227512_at,MEX3A
227513_s_at,LRRFIP1
227514_at,ITPRIPL2
227515_at,STAMBP
227516_at,SF3A1
227517_s_at,SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81
227518_at,SLC35E1
227519_at,PLAC4
227520_at,TXLNG
227521_at,FBXO33
227522_at,CMBL
227523_s_at,PHF20L1
227524_at,FZD3
227525_at,GLCCI1
227526_at,CDON
227527_at,KMT2D
227528_s_at,KMT2D
227529_s_at,AKAP12
227530_at,AKAP12
227531_at,CLOCK
227532_at,LRRC39
227533_at,RALGPS2
227534_at,AAED1
227535_at,EMC7
227536_at,ZC3H13
227537_s_at,SP3
227538_at,MED26
227539_at,GNA13
227540_at,EEFSEC
227541_at,WDR20
227542_at,SOCS6
227543_at,RNASEH2C
227544_at,TMEM229B
227545_at,BARD1
227546_x_at,AURKAIP1
227547_at,
227548_at,ORMDL1
227549_x_at,ZDHHC24
227550_at,GFRA1
227551_at,ABHD17B
227552_at,SEPT1
227553_at,PIK3R5
227554_at,MAGI2-AS3
227555_s_at,KHSRP
227556_at,NME7
227557_at,SCARF2
227558_at,CBX4
227559_at,NDUFAF4
227560_at,SFXN2
227561_at,DDR2
227562_at,LAMTOR3
227563_at,FAM27E2///FAM27E3
227564_at,HGSNAT
227565_at,KLHL5
227566_at,LOC102725271///NTM
227567_at,LINC00674
227568_at,HECTD2
227569_at,LNX2
227570_at,TMEM86A
227571_at,LOC105371763
227572_at,USP30
227573_s_at,OBSL1
227574_at,OBSL1
227575_s_at,NRDE2
227576_at,
227577_at,EXOC8
227578_at,TMPO-AS1
227579_at,FER
227580_s_at,TECPR1
227581_at,TECPR1
227582_at,KLHDC9
227583_at,POP4
227584_at,NAV1
227585_at,ATAD1
227586_at,TMEM170A
227587_at,KRI1
227588_s_at,GET4
227589_at,PITPNC1
227590_at,CDPF1
227591_at,SH3BP5-AS1
227592_at,ALDH16A1
227593_at,FLJ37453
227594_at,ZMYM6
227595_at,ZMYM6
227596_at,FLJ37453
227597_at,DIS3L2
227598_at,ZBED6CL
227599_at,MB21D2
227600_at,MRPS30
227601_at,METTL14
227602_at,RAB7A
227603_at,
227604_at,TMEM185B
227605_at,AIMP1
227606_s_at,STAMBPL1
227607_at,STAMBPL1
227608_at,DAP3
227609_at,EPSTI1
227610_at,TSPAN11
227611_at,TARSL2
227612_at,ELAVL3
227613_at,ZNF331
227614_at,HKDC1
227615_at,SRRD
227616_at,BCL9L
227617_at,TMEM201
227618_at,NHSL2
227619_at,WRNIP1
227620_at,SLC44A1
227621_at,WTAP
227622_at,PCF11
227623_at,CACNA2D1
227624_at,TET2
227625_s_at,STUB1
227626_at,PAQR8
227627_at,C8orf44-SGK3///SGK3
227628_at,GPX8
227629_at,PRLR
227630_at,PPP2R5E
227631_at,ABI2
227632_at,TBC1D24
227633_at,RHEB
227634_at,STK32C
227635_at,RBBP6
227636_at,THAP5
227637_at,TFCP2
227638_at,EPG5
227639_at,PIGK
227640_s_at,RP9P///RP9
227641_at,FBXL16
227642_at,TFCP2L1
227643_at,TPPP
227644_at,RIMS4
227645_at,PIK3R5
227646_at,EBF1
227647_at,KCNE3
227648_at,SMDT1
227649_s_at,SRGAP2C///SRGAP2B///SRGAP2
227650_at,HSPA14
227651_at,NACC1
227652_at,FAM69B
227653_at,TRMT5
227654_at,FAM65C
227655_at,SNHG18
227656_at,ERMARD
227657_at,RNF150
227658_s_at,PLEKHA3
227659_at,PLEKHA3
227660_at,ANTXR1
227661_at,
227662_at,SYNPO2
227663_at,
227664_at,FLJ37453
227665_at,
227666_at,DCLK2
227667_at,CUEDC1
227668_at,TEPSIN
227669_at,MPC2
227670_at,ZNF75A
227671_at,XIST
227672_at,MROH6
227673_at,ZNRD1
227674_at,ZNF585A
227675_at,LRSAM1
227676_at,FAM3D
227677_at,JAK3
227678_at,ATP23
227679_at,HDAC11
227680_at,ZNF326
227681_at,ZFP36L2
227682_at,SPPL2A
227683_x_at,NUDT4
227684_at,S1PR2
227685_at,TMF1
227686_at,OXNAD1
227687_at,HYLS1
227688_at,LRCH2
227689_at,ZNF227
227690_at,GABRB3
227691_at,AKAP8L
227692_at,GNAI1
227693_at,WDR20
227694_at,STPG1
227695_at,LOC100287413///GLYATL1
227696_at,EXOSC6
227697_at,SOCS3
227698_s_at,RAB40C
227699_at,L3HYPDH
227700_x_at,ATAD3A
227701_at,CCDC186
227702_at,CYP4X1
227703_s_at,SYTL4
227704_at,C19orf12
227705_at,TCEAL7
227706_at,SPIRE2
227707_at,MYLIP
227708_at,EEF1A1
227709_at,TPT1-AS1
227710_s_at,TPT1-AS1
227711_at,GTSF1
227712_at,LYRM2
227713_at,KATNAL1
227714_s_at,RABL6
227715_at,LOC100233156///TEKT4P2///MAFIP
227716_at,UBXN11
227717_at,ARHGEF37
227718_at,MIR4657///PURB
227719_at,SMAD9
227720_at,ANKRD13B
227721_at,CPAMD8
227722_at,RPS23
227723_at,BORCS5
227724_at,NUTM2B-AS1///NUTM2A-AS1
227725_at,ST6GALNAC1
227726_at,RNF166
227727_at,MRGPRF
227728_at,PPM1A
227729_at,
227730_at,DYM
227731_at,CNBP
227732_at,ATXN7L1
227733_at,TMEM63C
227734_s_at,ZNHIT2
227735_s_at,C10orf99
227736_at,C10orf99
227737_at,SRPRB
227738_s_at,ARMC5
227739_at,NDOR1
227740_at,UHMK1
227741_at,HACD2
227742_at,CLIC6
227743_at,MYO15B
227744_s_at,HNRNPD
227745_at,RNF139-AS1
227746_at,ELAVL1
227747_at,MPZL3
227748_at,RBMXL1
227749_at,POU2F2
227750_at,KALRN
227751_at,PDCD5
227752_at,SPTLC3
227753_at,TMEM139
227754_at,
227755_at,ERN1
227756_at,FAM81A
227757_at,CUL4A
227758_at,RERG
227759_at,PCSK9
227760_at,IGFBPL1
227761_at,MYO5A
227762_at,
227763_at,LYPD6
227764_at,LYPD6
227765_at,OTUD6B-AS1
227766_at,LIG4
227767_at,CSNK1G3
227768_at,ZNF407
227769_at,GPR27
227770_at,COG8
227771_at,LIFR
227772_at,LATS1
227773_at,SAMD10
227774_s_at,IMPAD1
227775_at,CELF6
227776_at,ACER3
227777_at,
227778_at,MROH1
227779_at,ECSCR
227780_s_at,ECSCR
227781_x_at,FAM57B
227782_at,ZBTB7C
227783_at,CCDC57
227784_s_at,COG1
227785_at,SDCCAG8
227786_at,MED30
227787_s_at,MED30
227788_at,USP13
227789_at,
227790_at,UBE3D
227791_at,SLC9A9
227792_at,ITPRIPL2
227793_at,MIRLET7D
227794_at,LOC100287413///GLYATL1
227795_at,NDUFV1
227796_at,ZFP62
227797_x_at,LYRM2
227798_at,SMAD1
227799_at,MYO1G
227800_at,FAM110B
227801_at,TRIM59
227802_at,RUFY3
227803_at,ENPP5
227804_at,TLCD1
227805_at,METAP1D
227806_at,C16orf74
227807_at,PARP9
227808_at,DNAJC15
227809_at,ZC3H6
227810_at,ZNF558
227811_at,FGD3
227812_at,TNFRSF19
227813_at,THAP6
227814_at,WDR53
227815_at,VPS33A
227816_at,NTN1
227817_at,PRKCB
227818_at,CEP85
227819_at,LGR6
227820_at,TBC1D25
227821_at,LGI4
227822_at,ZNF605
227823_at,RGAG4
227824_at,PRKCB
227825_at,NAIF1
227826_s_at,SORBS2
227827_at,SORBS2
227828_s_at,EVA1A
227829_at,LARGE2
227830_at,GABRB3
227831_at,TMEM245
227832_at,MBD6
227833_s_at,MBD6
227834_at,TXLNB
227835_at,LOC389831
227836_at,UTP23
227837_at,LOC105373849
227838_at,UNC5C
227839_at,MBD5
227840_at,C2orf76
227841_at,CEMP1///AMDHD2
227842_at,RAB30
227843_at,NDE1
227844_at,FMNL3
227845_s_at,SHD
227846_at,GPR176
227847_at,EPM2AIP1
227848_at,PEBP4
227849_at,RP9
227850_x_at,CDC42EP5
227851_s_at,
227852_at,RP9
227853_at,PLBD2
227854_at,
227855_at,ARHGEF40
227856_at,C4orf32
227857_at,APMAP
227858_at,PCNX3
227859_at,DNAJC27
227860_at,CPXM1
227861_at,TMEM161B
227862_at,TRNP1
227863_at,IFITM10
227864_s_at,MVB12A
227865_at,IDNK
227866_at,TIAM2
227867_at,TRABD2A
227868_at,LOC154761
227869_at,FAM104B
227870_at,IGDCC4
227871_at,CHM
227872_at,POLR3A
227873_at,TXNDC15
227874_at,EMCN
227875_at,KLHL13
227876_at,ARHGAP39
227877_at,ANXA2R
227878_s_at,ALKBH7
227879_at,ALKBH7
227880_s_at,TMEM185A
227881_s_at,TTC39C
227882_at,FKRP
227883_at,CCDC71L
227884_at,TAF15
227885_at,FOXN3-AS1
227886_at,IFITM10
227887_at,FOXN3-AS1
227888_at,RRBP1
227889_at,LPCAT2
227890_at,TMEM198
227891_s_at,TAF15
227892_at,PRKAA2
227893_at,LOC101930476///LINC00476
227894_at,WDR90
227895_at,FAM120B
227896_at,BCCIP
227897_at,RAP2B
227898_s_at,ZFP41
227899_at,VIT
227900_at,CBLB
227901_at,LOC648987
227902_at,ZFP41
227903_x_at,TPGS1
227904_at,AZI2
227905_s_at,AZI2
227906_s_at,
227907_at,TUBGCP4
227908_at,TBC1D24
227909_at,SMIM10L2B///SMIM10L2A
227910_at,XPNPEP3
227911_at,ARHGAP28
227912_s_at,EXOSC3
227913_at,EXOSC3
227914_s_at,UBE3B
227915_at,ASB2
227916_x_at,EXOSC3
227917_at,LOC100506990
227918_s_at,ZYG11B
227919_at,UCA1
227920_at,BEND3
227921_at,LOC105379499///FLJ45482
227922_x_at,GTF2IP20
227923_at,SHANK3
227924_at,INO80D
227925_at,ST3GAL4-AS1
227926_s_at,NBPF20
227927_at,NBPF20
227928_at,PARPBP
227929_at,LIN7A
227930_at,AGO4
227931_at,INO80D
227932_at,ARIH2
227933_at,LINGO1
227934_at,KPNA5
227935_s_at,PCGF5
227936_at,TMEM68
227937_at,MYPOP
227938_s_at,DLL1
227939_s_at,TRA2A
227940_at,LOC339803
227941_at,LOC339803
227942_s_at,CRIPT
227943_at,
227944_at,PTPN3
227945_at,TBC1D1
227946_at,OSBPL7
227947_at,PHACTR2
227948_at,FGD4
227949_at,PHACTR3
227950_at,UBE2H
227951_s_at,FAM98C
227952_at,ZNF595
227953_at,CMTM6
227954_at,ITPRIPL2
227955_s_at,EFNA5
227956_at,ITPRIPL2
227957_at,GSN
227958_s_at,GSN
227959_at,ANKRD9
227960_s_at,FAHD1
227961_at,CTSB
227962_at,ACOX1
227963_at,
227964_at,FRMD8
227965_at,
227966_s_at,CCDC74B///CCDC74A
227967_at,TUBGCP5
227968_at,PDDC1
227969_at,PCBP1-AS1
227970_at,GPR157
227971_at,NRK
227972_at,TOR2A
227973_at,C2orf69
227974_at,
227975_at,GPRIN1
227976_at,SMIM10
227977_at,ZADH2
227978_s_at,ZADH2
227979_at,RBM4
227980_at,ZNF322
227981_at,CYB561D1
227982_at,SEPSECS
227983_at,RILPL2
227984_at,LMF1
227985_at,LOC100506098
227986_at,ZNF343
227987_at,VPS13A
